-1,-1,-1,-1,-1,-1,-1,-1,-1,153,154,155,-1,-1,153,154,155,-1,-1,153,154,155,-1,121,122,122,122,121,122,122,123,122
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,141,142,142,142,121,122,122,123,142
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1073741949,-1,-1,121,122,122,123,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,121,122,122,123,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1073741885,1073741886,1073741886,1073741887,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,18,19,-1,-1,-1,-1,-1,-1,-1,-1,-1,1073741952,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,38,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,57,58,59,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,111
-1,-1,-1,-1,-1,-1,-1,-1,-1,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,131
-1,-1,-1,-1,-1,-1,-1,14,12,15,-1,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,151,29,-1,-1,-1,29
-1,-1,-1,-1,-1,-1,-1,-1,52,-1,-1,1,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,69
126,-1,-1,-1,-1,-1,-1,-1,52,-1,-1,-1,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,89
102,102,102,102,103,-1,-1,-1,72,68,-1,-1,120,-1,127,-1,21,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,145,109
122,122,122,122,123,-1,41,42,42,42,43,-1,121,22,22,22,122,123,-1,-1,-1,-1,-1,-1,68,144,-1,-1,-1,101,102,102
122,122,122,122,123,-1,-1,-1,-1,-1,-1,-1,121,122,122,122,122,123,-1,-1,-1,128,-1,151,101,103,33,33,33,121,122,122
122,122,122,122,122,102,102,102,102,102,102,102,122,122,122,122,122,122,62,62,62,62,62,62,122,123,73,73,73,121,122,122
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,123,73,73,73,121,122,122
